Id,label
2998,1
2999,0
3000,0
3001,0
3002,0
3003,1
3004,0
3005,0
3006,0
3007,1
3008,0
3009,0
3010,1
3011,1
3012,1
3013,0
3014,1
3015,1
3016,0
3017,0
3018,0
3019,1
3020,0
3021,0
3022,1
3023,1
3024,0
3025,0
3026,0
3027,1
3028,0
3029,1
3030,0
3031,1
3032,1
3033,1
3034,0
3035,1
3036,1
3037,0
3038,1
3039,0
3040,0
3041,0
3042,0
3043,0
3044,1
3045,0
3046,1
3047,0
3048,1
3049,0
3050,0
3051,0
3052,1
3053,0
3054,0
3055,1
3056,1
3057,0
3058,1
3059,1
3060,0
3061,1
3062,0
3063,0
3064,0
3065,0
3066,1
3067,0
3068,1
3069,0
3070,1
3071,1
3072,0
3073,0
3074,0
3075,1
3076,1
3077,0
3078,1
3079,0
3080,0
3081,1
3082,0
3083,0
3084,1
3085,0
3086,0
3087,1
3088,0
3089,0
3090,1
3091,0
3092,1
3093,1
3094,1
3095,0
3096,1
3097,1
3098,1
3099,1
3100,0
3101,0
3102,0
3103,1
3104,0
3105,1
3106,1
3107,0
3108,1
3109,0
3110,0
3111,0
3112,0
3113,0
3114,1
3115,0
3116,0
3117,0
3118,1
3119,1
3120,0
3121,1
3122,0
3123,1
3124,0
3125,0
3126,0
3127,1
3128,0
3129,0
3130,1
3131,0
3132,0
3133,1
3134,0
3135,0
3136,1
3137,0
3138,1
3139,0
3140,1
3141,1
3142,1
3143,1
3144,1
3145,1
3146,0
3147,1
3148,1
3149,1
3150,0
3151,0
3152,0
3153,0
3154,0
3155,1
3156,1
3157,0
3158,0
3159,1
3160,1
3161,0
3162,0
3163,0
3164,1
3165,0
3166,1
3167,0
3168,1
3169,0
3170,1
3171,1
3172,0
3173,0
3174,1
3175,0
3176,1
3177,0
3178,1
3179,0
3180,1
3181,1
3182,1
3183,1
3184,0
3185,0
3186,0
3187,1
3188,0
3189,1
3190,1
3191,1
3192,0
3193,0
3194,0
3195,1
3196,0
3197,0
3198,1
3199,0
3200,0
3201,0
3202,1
3203,0
3204,1
3205,1
3206,0
3207,0
3208,0
3209,1
3210,0
3211,1
3212,1
3213,1
3214,0
3215,0
3216,1
3217,1
3218,0
3219,1
3220,0
3221,1
3222,0
3223,0
3224,1
3225,0
3226,0
3227,0
3228,0
3229,1
3230,1
3231,0
3232,0
3233,0
3234,1
3235,1
3236,0
3237,1
3238,0
3239,0
3240,0
3241,1
3242,0
3243,1
3244,1
3245,0
3246,1
3247,0
3248,1
3249,0
3250,1
3251,0
3252,0
3253,0
3254,0
3255,0
3256,1
3257,0
3258,0
3259,1
3260,1
3261,1
3262,0
3263,0
3264,0
3265,0
3266,1
3267,0
3268,1
3269,1
3270,1
3271,0
3272,0
3273,1
3274,1
3275,0
3276,0
3277,1
3278,0
3279,0
3280,0
3281,1
3282,0
3283,0
3284,0
3285,0
3286,1
3287,1
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,1
3295,0
3296,0
3297,0
3298,1
3299,1
3300,1
3301,1
3302,1
3303,0
3304,1
3305,0
3306,0
3307,0
3308,1
3309,1
3310,1
3311,1
3312,0
3313,0
3314,0
3315,1
3316,0
3317,1
3318,1
3319,0
3320,1
3321,1
3322,1
3323,0
3324,1
3325,0
3326,0
3327,0
3328,1
3329,0
3330,1
3331,0
3332,0
3333,0
3334,1
3335,0
3336,1
3337,1
3338,1
3339,0
3340,1
3341,1
3342,1
3343,0
3344,1
3345,0
3346,1
3347,1
3348,1
3349,1
3350,0
3351,0
3352,1
3353,0
3354,1
3355,1
3356,0
3357,0
3358,0
3359,0
3360,0
3361,1
3362,1
3363,0
3364,0
3365,1
3366,1
3367,1
3368,0
3369,1
3370,0
3371,1
3372,0
3373,0
3374,1
3375,1
3376,0
3377,1
3378,1
3379,0
3380,1
3381,0
3382,0
3383,0
3384,0
3385,1
3386,1
3387,0
3388,1
3389,1
3390,0
3391,1
3392,0
3393,1
3394,0
3395,0
3396,0
3397,1
3398,0
3399,0
3400,0
3401,0
3402,1
3403,1
3404,0
3405,0
3406,0
3407,0
3408,1
3409,0
3410,0
3411,1
3412,0
3413,1
3414,1
3415,0
3416,1
3417,0
3418,0
3419,0
3420,0
3421,1
3422,0
3423,0
3424,1
3425,1
3426,0
3427,1
3428,1
3429,0
3430,1
3431,1
3432,0
3433,0
3434,1
3435,0
3436,0
3437,1
3438,0
3439,1
3440,1
3441,0
3442,0
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,1
3450,0
3451,1
3452,0
3453,1
3454,0
3455,1
3456,1
3457,1
3458,0
3459,1
3460,0
3461,1
3462,1
3463,0
3464,1
3465,1
3466,1
3467,0
3468,1
3469,0
3470,1
3471,0
3472,0
3473,0
3474,1
3475,0
3476,1
3477,0
3478,0
3479,0
3480,0
3481,0
3482,1
3483,0
3484,0
3485,1
3486,0
3487,0
3488,1
3489,0
3490,0
3491,0
3492,1
3493,1
3494,1
3495,0
3496,0
3497,0
3498,0
3499,1
3500,0
3501,1
3502,1
3503,1
3504,0
3505,0
3506,0
3507,1
3508,0
3509,1
3510,1
3511,0
3512,0
3513,1
3514,0
3515,0
3516,0
3517,1
3518,0
3519,1
3520,1
3521,1
3522,0
3523,1
3524,1
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,1
3532,0
3533,0
3534,1
3535,1
3536,0
3537,0
3538,1
3539,0
3540,0
3541,0
3542,0
3543,0
3544,1
3545,1
3546,1
3547,0
3548,0
3549,1
3550,0
3551,0
3552,0
3553,1
3554,0
3555,1
3556,1
3557,0
3558,1
3559,1
3560,0
3561,1
3562,0
3563,1
3564,0
3565,1
3566,0
3567,0
3568,1
3569,0
3570,1
3571,1
3572,1
3573,1
3574,1
3575,0
3576,0
3577,0
3578,1
3579,0
3580,0
3581,0
3582,0
3583,0
3584,0
3585,1
3586,1
3587,0
3588,1
3589,1
3590,1
3591,0
3592,0
3593,0
3594,1
3595,1
3596,0
3597,0
3598,1
3599,1
3600,0
3601,1
3602,1
3603,0
3604,1
3605,1
3606,1
3607,1
3608,1
3609,1
3610,0
3611,0
3612,0
3613,1
3614,0
3615,0
3616,0
3617,0
3618,1
3619,0
3620,0
3621,0
3622,0
3623,1
3624,1
3625,1
3626,1
3627,1
3628,0
3629,1
3630,1
3631,0
3632,1
3633,1
3634,0
3635,1
3636,0
3637,0
3638,1
3639,0
3640,1
3641,1
3642,1
3643,0
3644,0
3645,1
3646,0
3647,0
3648,1
3649,1
3650,0
3651,0
3652,1
3653,0
3654,1
3655,0
3656,1
3657,0
3658,1
3659,0
3660,1
3661,0
3662,0
3663,0
3664,1
3665,0
3666,0
3667,1
3668,0
3669,1
3670,0
3671,1
3672,0
3673,1
3674,1
3675,0
3676,0
3677,0
3678,1
3679,0
3680,1
3681,1
3682,0
3683,0
3684,1
3685,1
3686,1
3687,1
3688,0
3689,1
3690,1
3691,1
3692,0
3693,1
3694,1
3695,0
3696,1
3697,0
3698,0
3699,0
3700,1
3701,1
3702,0
3703,0
3704,0
3705,0
3706,1
3707,1
3708,0
3709,0
3710,0
3711,1
3712,0
3713,1
3714,1
3715,0
3716,0
3717,0
3718,0
3719,0
3720,1
3721,1
3722,1
3723,1
3724,1
3725,0
3726,0
3727,1
3728,0
3729,1
3730,0
3731,0
3732,0
3733,0
3734,0
3735,1
3736,1
3737,0
3738,0
3739,1
3740,0
3741,0
3742,1
3743,0
3744,0
3745,0
3746,1
3747,0
3748,0
3749,1
3750,0
3751,1
3752,0
3753,1
3754,0
3755,0
3756,1
3757,0
3758,0
3759,1
3760,1
3761,0
3762,0
3763,1
3764,1
3765,1
3766,1
3767,1
3768,1
3769,1
3770,0
3771,0
3772,0
3773,0
3774,1
3775,0
3776,1
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,1
3786,0
3787,1
3788,1
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,1
3797,0
3798,1
3799,0
3800,0
3801,1
3802,1
3803,1
3804,1
3805,0
3806,0
3807,1
3808,1
3809,1
3810,0
3811,0
3812,0
3813,1
3814,0
3815,1
3816,0
3817,0
3818,1
3819,0
3820,1
3821,0
3822,0
3823,0
3824,1
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,1
3832,1
3833,0
3834,1
3835,1
3836,1
3837,0
3838,1
3839,0
3840,1
3841,1
3842,0
3843,0
3844,1
3845,0
3846,0
3847,1
3848,0
3849,1
3850,0
3851,1
3852,0
3853,1
3854,1
3855,1
3856,1
3857,0
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,0
3865,0
3866,1
3867,1
3868,0
3869,1
3870,0
3871,0
3872,1
3873,1
3874,0
3875,0
3876,0
3877,0
3878,1
3879,0
3880,0
3881,0
3882,1
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,1
3890,1
3891,1
3892,1
3893,1
3894,1
3895,0
3896,1
3897,0
3898,0
3899,1
3900,0
3901,1
3902,0
3903,0
3904,0
3905,1
3906,0
3907,1
3908,0
3909,0
3910,0
3911,0
3912,0
3913,1
3914,0
3915,1
3916,1
3917,1
3918,0
3919,1
3920,0
3921,0
3922,0
3923,1
3924,0
3925,1
3926,1
3927,0
3928,1
3929,0
3930,1
3931,0
3932,0
3933,0
3934,0
3935,0
3936,1
3937,0
3938,0
3939,0
3940,0
3941,1
3942,1
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,1
3950,1
3951,0
3952,0
3953,1
3954,1
3955,1
3956,1
3957,0
3958,0
3959,1
3960,0
3961,0
3962,0
3963,1
3964,0
3965,0
3966,0
3967,0
3968,0
3969,1
3970,0
3971,1
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,1
3979,1
3980,0
3981,1
3982,0
3983,0
3984,0
3985,1
3986,1
3987,0
3988,1
3989,0
3990,0
3991,1
3992,0
3993,1
3994,0
3995,1
3996,1
3997,1
3998,1
3999,0
4000,0
4001,1
4002,0
4003,1
4004,1
4005,0
4006,0
4007,0
4008,0
4009,0
4010,1
4011,1
4012,1
4013,1
4014,1
4015,0
4016,0
4017,0
4018,1
4019,0
4020,0
4021,1
4022,1
4023,1
4024,1
4025,0
4026,1
4027,0
4028,1
4029,0
4030,1
4031,1
4032,1
4033,0
4034,1
4035,1
4036,0
4037,1
4038,1
4039,1
4040,0
4041,1
4042,0
4043,1
4044,0
4045,0
4046,1
4047,0
4048,0
4049,1
4050,0
4051,0
4052,0
4053,0
4054,1
4055,0
4056,1
4057,0
4058,1
4059,0
4060,1
4061,0
4062,1
4063,1
4064,1
4065,0
4066,1
4067,1
4068,0
4069,0
4070,0
4071,1
4072,1
4073,1
4074,0
4075,0
4076,0
4077,0
4078,1
4079,0
4080,0
4081,1
4082,1
4083,0
4084,1
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,1
4094,1
4095,0
4096,0
4097,0
4098,1
4099,0
4100,1
4101,1
4102,0
4103,1
4104,0
4105,0
4106,1
4107,0
4108,1
4109,0
4110,1
4111,1
4112,0
4113,0
4114,1
4115,0
4116,0
4117,1
4118,0
4119,0
4120,1
4121,1
4122,1
4123,1
4124,1
4125,0
4126,0
4127,1
4128,1
4129,0
4130,0
4131,1
4132,0
4133,1
4134,1
4135,0
4136,1
4137,1
4138,1
4139,0
4140,0
4141,1
4142,0
4143,1
4144,0
4145,1
4146,0
4147,0
4148,0
4149,0
4150,1
4151,0
4152,1
4153,1
4154,0
4155,1
4156,0
4157,1
4158,0
4159,0
4160,1
4161,0
4162,0
4163,1
4164,0
4165,1
4166,0
4167,1
4168,0
4169,1
4170,0
4171,0
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,1
4183,0
4184,0
4185,0
4186,0
4187,0
4188,0
4189,0
4190,1
4191,0
4192,1
4193,1
4194,0
4195,0
4196,1
4197,1
4198,0
4199,0
4200,1
4201,0
4202,1
4203,1
4204,0
4205,0
4206,1
4207,0
4208,1
4209,0
4210,1
4211,1
4212,1
4213,0
4214,0
4215,1
4216,0
4217,0
4218,0
4219,1
4220,1
4221,1
4222,1
4223,0
4224,0
4225,1
4226,1
4227,0
4228,1
4229,1
4230,0
4231,1
4232,1
4233,1
4234,1
4235,1
4236,1
4237,1
4238,1
4239,1
4240,1
4241,0
4242,0
4243,1
4244,1
4245,0
4246,1
4247,1
4248,0
4249,1
4250,0
4251,1
4252,0
4253,1
4254,0
4255,1
4256,0
4257,1
4258,0
4259,0
4260,1
4261,0
4262,1
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,1
4270,1
4271,1
4272,0
4273,1
4274,1
4275,0
4276,0
4277,0
4278,1
4279,1
4280,0
4281,0
4282,0
4283,1
4284,1
4285,1
4286,0
4287,0
4288,0
4289,0
4290,1
4291,1
4292,0
4293,0
4294,1
4295,1
4296,0
4297,1
4298,0
4299,0
4300,1
4301,0
4302,0
4303,1
4304,0
4305,0
4306,0
4307,0
4308,1
4309,1
4310,1
4311,1
4312,1
4313,1
4314,0
4315,0
4316,0
4317,0
4318,1
4319,0
4320,1
4321,1
4322,1
4323,0
4324,0
4325,0
4326,1
4327,1
4328,0
4329,0
4330,1
4331,1
4332,0
4333,1
4334,0
4335,0
4336,1
4337,0
4338,0
4339,1
4340,0
4341,0
4342,0
4343,0
4344,1
4345,1
4346,0
4347,0
4348,0
4349,1
4350,0
4351,1
4352,1
4353,0
4354,0
4355,0
4356,1
4357,1
4358,0
4359,0
4360,0
4361,0
4362,1
4363,0
4364,0
4365,1
4366,0
4367,1
4368,1
4369,0
4370,0
4371,1
4372,1
4373,0
4374,1
4375,0
4376,0
4377,1
4378,0
4379,1
4380,1
4381,0
4382,1
4383,1
4384,0
4385,1
4386,1
4387,0
4388,1
4389,1
4390,0
4391,0
4392,1
4393,1
4394,1
4395,0
4396,0
4397,1
4398,1
4399,0
4400,0
4401,1
4402,1
4403,1
4404,0
4405,0
4406,1
4407,1
4408,0
4409,0
4410,1
4411,0
4412,1
4413,0
4414,0
4415,1
4416,1
4417,0
4418,1
4419,0
4420,0
4421,0
4422,0
4423,1
4424,1
4425,1
4426,1
4427,0
4428,1
4429,0
4430,1
4431,0
4432,0
4433,1
4434,1
4435,1
4436,0
4437,0
4438,0
4439,0
4440,1
4441,1
4442,1
4443,1
4444,1
4445,0
4446,0
4447,1
4448,0
4449,1
4450,0
4451,0
4452,1
4453,1
4454,1
4455,1
4456,0
4457,1
4458,1
4459,0
4460,0
4461,0
4462,1
4463,1
4464,0
4465,1
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4472,0
4473,0
4474,1
4475,0
4476,0
4477,1
4478,1
4479,1
4480,0
4481,0
4482,1
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,1
4490,0
4491,0
4492,1
4493,1
4494,0
4495,1
4496,0
4497,1
4498,1
4499,0
4500,1
4501,1
4502,0
4503,1
4504,0
4505,1
4506,0
4507,1
4508,0
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,0
4517,1
4518,1
4519,0
4520,0
4521,1
4522,0
4523,0
4524,1
4525,1
4526,1
4527,0
4528,1
4529,0
4530,0
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,0
4539,0
4540,0
4541,1
4542,0
4543,0
4544,0
4545,0
4546,0
4547,1
4548,0
4549,0
4550,0
4551,1
4552,1
4553,1
4554,0
4555,1
4556,0
4557,0
4558,0
4559,0
4560,0
4561,1
4562,1
4563,0
4564,0
4565,1
4566,0
4567,0
4568,1
4569,1
4570,0
4571,0
4572,0
4573,1
4574,1
4575,0
4576,1
4577,1
4578,0
4579,1
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,1
4591,0
4592,1
4593,1
4594,0
4595,0
4596,0
4597,1
4598,0
4599,0
4600,0
4601,1
4602,0
4603,0
4604,1
4605,1
4606,0
4607,1
4608,1
4609,0
4610,0
4611,1
4612,0
4613,0
4614,0
4615,1
4616,0
4617,0
4618,0
4619,1
4620,1
4621,0
4622,0
4623,1
4624,1
4625,1
4626,0
4627,1
4628,0
4629,0
4630,1
4631,1
4632,1
4633,1
4634,0
4635,1
4636,0
4637,1
4638,0
4639,0
4640,1
4641,1
4642,1
4643,0
4644,1
4645,1
4646,0
4647,1
4648,1
4649,1
4650,0
4651,1
4652,1
4653,0
4654,1
4655,0
4656,0
4657,1
4658,0
4659,1
4660,0
4661,0
4662,0
4663,0
4664,1
4665,1
4666,0
4667,0
4668,1
4669,1
4670,1
4671,1
4672,1
4673,0
4674,1
4675,0
4676,0
4677,0
4678,1
4679,1
4680,1
4681,0
4682,0
4683,1
4684,0
4685,1
4686,1
4687,0
4688,0
4689,0
4690,0
4691,1
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,0
4699,1
4700,0
4701,0
4702,0
4703,0
4704,1
4705,1
4706,0
4707,1
4708,0
4709,1
4710,0
4711,1
4712,0
4713,1
4714,0
4715,0
4716,1
4717,0
4718,0
4719,0
4720,1
4721,0
4722,0
4723,0
4724,0
4725,1
4726,1
4727,0
4728,0
4729,1
4730,0
4731,1
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,1
4740,0
4741,0
4742,0
4743,1
4744,1
4745,1
4746,1
4747,1
4748,0
4749,1
4750,0
4751,1
4752,0
4753,1
4754,0
4755,1
4756,1
4757,1
4758,0
4759,0
4760,0
4761,1
4762,1
4763,0
4764,0
4765,0
4766,0
4767,0
4768,1
4769,0
4770,0
4771,1
4772,0
4773,0
4774,1
4775,0
4776,0
4777,1
4778,1
4779,0
4780,0
4781,1
4782,1
4783,1
4784,0
4785,0
4786,0
4787,0
4788,0
4789,1
4790,0
4791,1
4792,1
4793,0
4794,1
4795,0
4796,1
4797,1
4798,0
4799,1
4800,0
4801,0
4802,0
4803,1
4804,0
4805,1
4806,1
4807,0
4808,1
4809,0
4810,1
4811,0
4812,0
4813,0
4814,0
4815,0
4816,1
4817,1
4818,0
4819,0
4820,1
4821,0
4822,0
4823,0
4824,1
4825,1
4826,1
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,1
4835,1
4836,1
4837,0
4838,0
4839,1
4840,1
4841,1
4842,0
4843,0
4844,0
4845,1
4846,1
4847,1
4848,0
4849,0
4850,1
4851,0
4852,0
4853,0
4854,0
4855,1
4856,1
4857,1
4858,0
4859,0
4860,0
4861,0
4862,1
4863,0
4864,1
4865,1
4866,0
4867,0
4868,1
4869,1
4870,1
4871,0
4872,0
4873,1
4874,0
4875,0
4876,1
4877,1
4878,1
4879,1
4880,0
4881,1
4882,1
4883,1
4884,1
4885,0
4886,1
4887,1
4888,0
4889,1
4890,1
4891,1
4892,1
4893,1
4894,0
4895,0
4896,0
4897,0
4898,0
4899,1
4900,1
4901,0
4902,1
4903,0
4904,1
4905,0
4906,1
4907,0
4908,0
4909,0
4910,0
4911,0
4912,1
4913,1
4914,1
4915,0
4916,1
4917,0
4918,0
4919,1
4920,0
4921,1
4922,1
4923,1
4924,0
4925,1
4926,0
4927,1
4928,0
4929,0
4930,1
4931,1
4932,0
4933,1
4934,1
4935,0
4936,0
4937,0
4938,0
4939,1
4940,1
4941,1
4942,0
4943,0
4944,0
4945,0
4946,0
4947,1
4948,1
4949,1
4950,0
4951,0
4952,1
4953,1
4954,1
4955,1
4956,0
4957,1
4958,1
4959,1
4960,0
4961,1
4962,0
4963,0
4964,0
4965,0
4966,0
4967,1
4968,1
4969,0
4970,0
4971,1
4972,0
4973,0
4974,0
4975,1
4976,1
4977,1
4978,1
4979,0
4980,1
4981,0
4982,1
4983,1
4984,0
4985,0
4986,0
4987,1
4988,1
4989,1
4990,1
4991,0
4992,1
4993,1
4994,0
4995,0
4996,1
4997,1
4998,0
4999,0
5000,1
5001,1
5002,0
5003,1
5004,0
5005,1
5006,1
5007,1
5008,1
5009,0
5010,1
5011,0
5012,0
5013,0
5014,1
5015,1
5016,1
5017,1
5018,1
5019,1
5020,0
5021,0
5022,1
5023,1
5024,1
5025,1
5026,1
5027,0
5028,0
5029,1
5030,0
5031,0
5032,1
5033,1
5034,1
5035,0
5036,0
5037,1
5038,0
5039,1
5040,0
5041,0
5042,0
5043,0
5044,0
5045,1
5046,0
5047,0
5048,1
5049,1
5050,1
5051,1
5052,1
5053,0
5054,1
5055,0
5056,1
5057,0
5058,0
5059,0
5060,0
5061,1
5062,0
5063,0
5064,1
5065,0
5066,1
5067,0
5068,1
5069,1
5070,1
5071,1
5072,1
5073,1
5074,1
5075,1
5076,0
5077,0
5078,1
5079,0
5080,1
5081,1
5082,0
5083,1
5084,1
5085,1
5086,0
5087,1
5088,1
5089,0
5090,1
5091,1
5092,0
5093,0
5094,1
5095,1
5096,0
5097,1
5098,0
5099,1
5100,0
5101,1
5102,1
5103,1
5104,1
5105,1
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,1
5113,0
5114,0
5115,1
5116,0
5117,0
5118,0
5119,1
5120,0
5121,0
5122,1
5123,1
5124,1
5125,1
5126,1
5127,1
5128,0
5129,1
5130,0
5131,1
5132,1
5133,1
5134,0
5135,0
5136,1
5137,1
5138,0
5139,1
5140,0
5141,1
5142,1
5143,1
5144,0
5145,1
5146,0
5147,1
5148,0
5149,1
5150,1
5151,0
5152,0
5153,1
5154,0
5155,1
5156,1
5157,1
5158,1
5159,0
5160,0
5161,0
5162,1
5163,0
5164,1
5165,0
5166,0
5167,0
5168,0
5169,0
5170,1
5171,0
5172,0
5173,1
5174,1
5175,1
5176,1
5177,0
5178,1
5179,0
5180,1
5181,1
5182,1
5183,1
5184,0
5185,0
5186,0
5187,0
5188,0
5189,1
5190,0
5191,1
5192,1
5193,0
5194,1
5195,1
5196,0
5197,0
5198,1
5199,0
5200,1
5201,1
5202,1
5203,1
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,1
5211,1
5212,1
5213,0
5214,1
5215,1
5216,0
5217,1
5218,0
5219,1
5220,1
5221,1
5222,1
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,1
5231,0
5232,0
5233,0
5234,1
5235,0
5236,0
5237,0
5238,1
5239,0
5240,0
5241,1
5242,0
5243,1
5244,1
5245,1
5246,1
5247,1
5248,1
5249,1
5250,0
5251,1
5252,1
5253,0
5254,0
5255,1
5256,0
5257,0
5258,1
5259,0
5260,0
5261,0
5262,1
5263,1
5264,1
5265,0
5266,0
5267,1
5268,0
5269,0
5270,1
5271,1
5272,1
5273,0
5274,0
5275,1
5276,0
5277,1
5278,0
5279,0
5280,0
5281,1
5282,1
5283,1
5284,1
5285,0
5286,1
5287,1
5288,0
5289,1
5290,1
5291,1
5292,0
5293,0
5294,1
5295,0
5296,0
5297,0
5298,1
5299,0
5300,0
5301,1
5302,1
5303,1
5304,1
5305,1
5306,0
5307,0
5308,0
5309,0
5310,0
5311,1
5312,0
5313,1
5314,0
5315,0
5316,1
5317,1
5318,0
5319,1
5320,0
5321,0
5322,0
5323,1
5324,1
5325,0
5326,0
5327,0
5328,0
5329,0
5330,1
5331,1
5332,1
5333,0
5334,0
5335,1
5336,0
5337,0
5338,1
5339,0
5340,0
5341,1
5342,0
5343,0
5344,0
5345,1
5346,1
5347,0
5348,1
5349,0
5350,1
5351,1
5352,0
5353,0
5354,0
5355,1
5356,1
5357,1
5358,0
5359,1
5360,1
5361,0
5362,0
5363,0
5364,1
5365,0
5366,0
5367,1
5368,1
5369,1
5370,1
5371,1
5372,0
5373,0
5374,0
5375,1
5376,1
5377,1
5378,0
5379,0
5380,0
5381,1
5382,0
5383,1
5384,1
5385,0
5386,1
5387,0
5388,0
5389,1
5390,1
5391,0
5392,1
5393,1
5394,1
5395,1
5396,0
5397,0
5398,0
5399,1
5400,0
5401,1
5402,0
5403,0
5404,1
5405,1
5406,0
5407,1
5408,0
5409,1
5410,0
5411,0
5412,0
5413,1
5414,0
5415,0
5416,0
5417,0
5418,0
5419,1
5420,1
5421,1
5422,0
5423,0
5424,0
5425,1
5426,1
5427,0
5428,1
5429,0
5430,1
5431,1
5432,0
5433,1
5434,0
5435,0
5436,0
5437,1
5438,1
5439,1
5440,0
5441,1
5442,0
5443,1
5444,0
5445,1
5446,0
5447,1
5448,1
5449,1
5450,1
5451,1
5452,1
5453,0
5454,0
5455,0
5456,1
5457,0
5458,1
5459,0
5460,1
5461,1
5462,1
5463,0
5464,1
5465,0
5466,1
5467,1
5468,0
5469,0
5470,0
5471,0
5472,0
5473,1
5474,1
5475,1
5476,1
5477,0
5478,0
5479,0
5480,0
5481,0
5482,1
5483,0
5484,0
5485,1
5486,1
5487,0
5488,0
5489,1
5490,1
5491,1
5492,1
5493,0
5494,0
5495,0
5496,1
5497,0
5498,1
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,1
5509,0
5510,0
5511,0
5512,1
5513,0
5514,0
5515,0
5516,1
5517,1
5518,0
5519,0
5520,1
5521,1
5522,0
5523,0
5524,1
5525,1
5526,1
5527,1
5528,0
5529,1
5530,0
5531,0
5532,0
5533,0
5534,1
5535,1
5536,1
5537,0
5538,0
5539,0
5540,1
5541,1
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,1
5550,1
5551,0
5552,1
5553,0
5554,1
5555,0
5556,0
5557,1
5558,1
5559,1
5560,0
5561,0
5562,1
5563,1
5564,0
5565,1
5566,0
5567,1
5568,0
5569,1
5570,0
5571,1
5572,0
5573,1
5574,1
5575,1
5576,0
5577,0
5578,0
5579,0
5580,0
5581,1
5582,0
5583,0
5584,0
5585,0
5586,1
5587,0
5588,1
5589,1
5590,0
5591,0
5592,1
5593,1
5594,1
5595,1
5596,1
5597,0
5598,0
5599,0
5600,1
5601,1
5602,1
5603,0
5604,1
5605,1
5606,1
5607,0
5608,1
5609,0
5610,0
5611,0
5612,1
5613,0
5614,0
5615,1
5616,1
5617,0
5618,1
5619,1
5620,0
5621,0
5622,1
5623,0
5624,1
5625,1
5626,1
5627,1
5628,0
5629,1
5630,1
5631,0
5632,1
5633,0
5634,0
5635,1
5636,0
5637,1
5638,0
5639,0
5640,0
5641,0
5642,0
5643,1
5644,1
5645,1
5646,1
5647,1
5648,0
5649,0
5650,0
5651,0
5652,1
5653,0
5654,0
5655,1
5656,0
5657,1
5658,1
5659,0
5660,0
5661,0
5662,1
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,1
5670,0
5671,0
5672,1
5673,0
5674,0
5675,0
5676,1
5677,0
5678,1
5679,0
5680,0
5681,1
5682,0
5683,0
5684,0
5685,1
5686,0
5687,1
5688,1
5689,0
5690,0
5691,1
5692,0
5693,1
5694,0
5695,1
5696,1
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,1
5705,0
5706,0
5707,1
5708,0
5709,1
5710,0
5711,0
5712,1
5713,0
5714,1
5715,1
5716,1
5717,0
5718,0
5719,1
5720,1
5721,0
5722,0
5723,1
5724,1
5725,0
5726,0
5727,0
5728,1
5729,0
5730,1
5731,0
5732,0
5733,1
5734,0
5735,0
5736,1
5737,0
5738,1
5739,0
5740,0
5741,1
5742,1
5743,0
5744,1
5745,1
5746,1
5747,1
5748,1
5749,1
5750,1
5751,0
5752,1
5753,0
5754,1
5755,1
5756,0
5757,0
5758,0
5759,0
5760,1
5761,0
5762,0
5763,0
5764,0
5765,0
5766,1
5767,0
5768,0
5769,0
5770,1
5771,0
5772,1
5773,1
5774,1
5775,1
5776,0
5777,1
5778,1
5779,1
5780,0
5781,1
5782,0
5783,0
5784,0
5785,0
5786,0
5787,1
5788,0
5789,0
5790,0
5791,0
5792,1
5793,0
5794,0
5795,0
5796,0
